longitude,latitude,elevation,name,station_id,timeZone
-86.51667,30.65,59.1312,Duke Field / Eglin Auxiliary,KEGI,America/Chicago
-88.4527,38.66726,139.9032,Flora Municipal Airport,KFOA,America/Chicago
-78.41167,41.04667,462.0768,"Clearfield, Clearfield-Lawrence Airport",KFIG,America/New_York
-149.48334,68.48333,814.1208,"Galbraith Lake, Galbraith Lake Airport",PAGB,America/Anchorage
-90.4175,30.52083,13.1064,"Hammond, Hammond Municipal Airport",KHDC,America/Chicago
-96.93759,48.75245,249.0216,Hallock Municipal Airport,KHCO,America/Chicago
-71.55218,44.36595,319.1256,Whitefield - Mount Washington Regional Airport,KHIE,America/New_York
-89.45472,30.36778,7.0104,"Bay St. Louis, Stennis International Airport",KHSA,America/Chicago
-80.69667,41.77944,281.0256,Ashtabula - Northeast Ohio Regional Airport,KHZY,America/New_York
-82.93333,39.81667,227.076,Rickenbacker Air National Guard Base,KLCK,America/New_York
-81.38333,41.68333,191.1096,Willoughby,KLNN,America/New_York
-71.12583,42.71306,45.1104,"Lawrence, Lawrence Municipal Airport",KLWM,America/New_York
-84.91333,45.42556,209.0928,"Harbor Springs, Harbor Springs Airport",KMGN,America/Detroit
-88.27917,39.47806,220.0656,"Mattoon / Charleston, Coles County Memorial Airport",KMTO,America/Chicago
-71.92333,41.07306,2.1336,"Montauk, Montauk Airport",KMTP,America/New_York
-74.73628,41.00928,178.0032,"Andover, Aeroflex-Andover Airport",K12N,America/New_York
-96.67139,34.80444,309.9816,"Ada, Ada Municipal Airport",KADH,America/Chicago
-176.64583,51.87778,6.096,"Adak Island, Adak Airport",PADK,America/Adak
-159.85,70.63333,11.8872,"Wainwright, Wainwright Airport",PAWI,America/Anchorage
-96.00412,45.22488,309.9816,Appleton Municipal Airport,KAQP,America/Chicago
-145.57916,68.11444,637.9464,"Arctic Village, Arctic Village Airport",PARC,America/Anchorage
-94.11667,36.18333,412.0896,Springdale Municipal,KASG,America/Chicago
-97.76667,30.31667,199.9488,"Austin City, Austin Camp Mabry",KATT,America/Chicago
-86.09667,42.74611,209.0928,Holland - West Michigan Regional Airport,KBIV,America/Detroit
-81.88667,40.87306,345.948,"Wooster, Wayne County Airport",KBJJ,America/New_York
-94.61215,48.72605,328.8792,Baudette International Airport,KBDE,America/Chicago
-86.42833,42.12861,195.9864,"Benton Harbor, Southwest Michigan Regional Airport",KBEH,America/Detroit
-81.46667,31.25,7.9248,Brunswick / Glynco,KBQK,America/New_York
-72.53333,42.2,74.9808,Chicopee Falls / Westover Air Force Base,KCEF,America/New_York
-81.41667,36.43333,968.9592,"Jefferson, Ashe County Airport",KGEV,America/New_York
-83.83028,34.27194,388.0104,"Gainesville, Gilmer Memorial Airport",KGVL,America/New_York
-99.17417,29.35944,282.8544,"Hondo, Hondo Municipal Airport",KHDO,America/Chicago
-90.66667,29.56667,3.048,Houma-Terrebonne,KHUM,America/Chicago
-81.43722,28.28972,24.9936,"Orlando, Kissimmee Municipal Airport",KISM,America/New_York
-89.83694,44.35917,310.896,"Wisconsin Rapids, Alexander Field South Wood County Airport",KISW,America/Chicago
-90.13333,46.53333,374.904,"Ironwood, Gogebic-Iron County Airport",KIWD,America/Menominee
-100.4,35.9,729.996,"Canadian, Hemphill County Airport",KHHF,America/Chicago
-133.08333,55.58333,24.0792,"Klawock, Klawock Airport",PAKW,America/Anchorage
-77.17083,36.2975,21.0312,"Ahoskie, Tri-County Airport",KASJ,America/New_York
-85.9,39.26667,199.9488,Columbus / Bakalar,KBAK,America/Indiana/Indianapolis
-98.23528,30.74056,391.9728,"Burnet, Burnet Municipal Craddock Field",KBMQ,America/Chicago
-86.61667,39.14306,256.9464,"Bloomington, Monroe County Airport",KBMG,America/Indiana/Indianapolis
-99.22028,28.45833,145.0848,"Cotulla, Cotulla-La Salle County Airport",KCOT,America/Chicago
-76.8552,40.21843,102.108,"Harrisburg, Capital City Airport",KCXY,America/New_York
-85.45722,46.31111,264.8712,"Newberry, Luce County Airport",KERY,America/Detroit
-80.37667,27.49806,7.9248,"Fort Pierce, St. Lucie County International Airport",KFPR,America/New_York
-171.73334,63.76667,7.9248,"Gambell, Gambell Airport",PAGM,America/Nome
-97.09509,32.65829,178.9176,Arlington Municipal Airport,KGKY,America/Chicago
-97.86472,29.89361,181.9656,"San Marcos, San Marcos Municipal Airport",KHYI,America/Chicago
-92.15583,38.59444,167.0304,"Jefferson City, Jefferson City Memorial Airport",KJEF,America/Chicago
-163.3,62.05,95.0976,"St. Mary's, St. Mary's Airport",PASM,America/Nome
-94.35,45.95,341.9856,"Little Falls, Little Falls/Morrison County Airport-Lindbergh Field",KLXL,America/Chicago
-79.3683,34.79132,64.008,Laurinburg Maxton Airport,KMEB,America/New_York
-94.98333,43.65,441.0456,"Jackson, Jackson Municipal Airport",KMJQ,America/Chicago
-77.56667,39.08333,118.872,Leesburg / Godfrey,KJYO,America/New_York
-82.01667,27.98333,42.9768,Lakeland Regional,KLAL,America/New_York
-84.63722,45.865,225.8568,Mackinac Island - Mackinac Island Airport,KMCD,America/Detroit
-87.63333,45.13333,191.1096,"Menominee, Menominee-Marinette Twin County Airport",KMNM,America/Menominee
-72.61625,44.53589,216.1032,Morrisville-Stowe State Airport,KMVL,America/New_York
-81.60971,35.81922,373.9896,Morganton-Lenoir Airport,KMRN,America/New_York
-95.71159,44.96749,316.992,Montevideo-Chippewa County Airport,KMVE,America/Chicago
-95.10723,43.90999,427.0248,Windom Municipal Airport,KMWM,America/Chicago
-101.71722,34.16806,1028.0905,"Plainview, Hale County Airport",KPVW,America/Chicago
-85.43333,32.61667,235.9152,Auburn-Opelika Airport,KAUO,America/Chicago
-84.77028,33.31222,295.9608,"Newnan, Newnan Coweta County Airport",KCCO,America/New_York
-93.58333,39.81667,234.0864,"Chillicothe, Chillicothe Agri-Science Center",KCDJ,America/Chicago
-82.03836,33.4669,125.2728,Augusta Daniel Field,KDNL,America/New_York
-97.20061,33.20505,198.12,Denton Municipal Airport,KDTO,America/Chicago
-87.68333,37.81667,117.0432,Henderson City,KEHR,America/Chicago
-80.30389,35.78111,223.1136,"Lexington, Davidson County Airport",KEXX,America/New_York
-89.58104,42.24751,255.1176,Albertus Airport,KFEP,America/Chicago
-80.18333,26.2,3.9624,"Fort Lauderdale, Fort Lauderdale Executive Airport",KFXE,America/New_York
-83.8625,43.43333,182.88,"Saginaw, Saginaw County H.W. Browne Airport",KHYX,America/Detroit
-82.81639,33.77972,196.9008,"Washington, Washington-Wilkes County Airport",KIIY,America/New_York
-90.24187,39.77401,187.1472,Jacksonville Municipal Airport,KIJX,America/Chicago
-86.17194,45.97472,209.0928,"Manistique, Schoolcraft County Airport",KISQ,America/Detroit
-94.55299,43.98558,324.0024,St. James Municipal Airport,KJYG,America/Chicago
-86.4,43.96667,196.9008,"Ludington, Mason County Airport",KLDM,America/Detroit
-93.90083,40.63056,344.1192,"Lamoni, Lamoni Municipal Airport",KLWD,America/Chicago
-146.3,59.43333,27.1272,"Middleton Island, Middleton Island Airport",PAMD,America/Anchorage
-163.6819,62.0953,101.8032,Mountain Village,PAMO,America/Nome
-90.64807,40.51763,206.9592,Macomb Municipal Airport,KMQB,America/Chicago
-74.8,41.7,427.9392,"Monticello, Sullivan County International Airport",KMSV,America/New_York
-80.01667,36.63333,287.1216,Martinsville,KMTV,America/New_York
-93.3,29.78333,0,Cameron,KCVW,America/Chicago
-169.66139,56.57861,38.1,"St. George, St. George Airport",PAPB,America/Nome
-71.51409,42.77981,54.864,Nashua - Boire Field Airport,KASH,America/New_York
-81.66889,41.52556,178.0032,"Cleveland, Burke Lakefront Airport",KBKL,America/New_York
-147.16667,61.93333,1001.8776,"Eureka, Skelton Airport",PAZK,America/Anchorage
-81.48333,41.56667,267.9192,Cleveland / Cuyahoga,KCGF,America/New_York
-76.32056,36.66556,6.096,"Chesapeake, Chesapeake Municipal Airport",KCPK,America/New_York
-90.14871,38.56403,124.968,St. Louis Downtown Airport,KCPS,America/Chicago
-86.4675,30.39333,6.096,"Destin, Destin-Ft. Walton Beach Airport",KDTS,America/Chicago
-71.75583,42.55194,106.0704,"Fitchburg, Fitchburg Municipal Airport",KFIT,America/New_York
-90.3444,47.7472,185.928,"Grand Marais, The Bay of Grand Marais",KGNA,America/Chicago
-95.31876,45.64564,422.148,Glenwood Municipal Airport,KGHW,America/Chicago
-72.86889,40.82167,24.9936,"Shirley, Brookhaven Airport",KHWV,America/New_York
-149.83333,62.88333,381,"Chulitna, Chulitna Airport",PAEC,America/Anchorage
-72.18361,41.74194,74.9808,"Willimantic, Windham Airport",KIJD,America/New_York
-81.80964,28.82142,20.1168,Leesburg Regional Airport,KLEE,America/New_York
-93.22806,44.62778,292.9128,"Minneapolis, Airlake Airport",KLVN,America/Chicago
-95.81667,44.45,359.9688,"Marshall, Southwest Minnesota Regional Airport - Marshall/Ryan Field",KMML,America/Chicago
-80.28333,40.13333,360.8832,"Washington, Washington County Airport",KAFJ,America/New_York
-90.91833,46.54972,250.8504,"Ashland, Kennedy Memorial Airport",KASX,America/Chicago
-79.95,40.78333,380.0856,"Butler, Butler County Airport/K W Scholter Field",KBTP,America/New_York
-92.47194,36.37056,281.94,"Mountain Home, Baxter County Regional Airport",KBPK,America/Chicago
-143.57693,70.13389,2.1336,"Barter Island, Barter Island LRRS Airport",PABA,America/Anchorage
-88.70657,41.93381,277.0632,De Kalb Taylor Municipal Airport,KDKB,America/Chicago
-96.39444,33.94222,213.0552,"Durant, Eaker Field Airport",KDUA,America/Chicago
-136.35,58.2,19.5072,Elfin Cove - Elfin Cove Seaplane Base,PAEL,America/Anchorage
-94.74722,43.40111,401.1168,"Estherville, Estherville Municipal Airport",KEST,America/Chicago
-78.43333,37.35,124.968,Farmville,KFVX,America/New_York
-84.72889,44.68028,352.9584,"Grayling, Grayling Army Airfield",KGOV,America/Detroit
-93.51667,47.21667,413.004,"Grand Rapids, Grand Rapids/Itasca County Airport-Gordon Newstrom Field",KGPZ,America/Chicago
-97.19694,33.65139,256.032,"Gainesville, Gainesville Municipal Airport",KGLE,America/Chicago
-97.04667,32.69861,180.1368,"Grand Prairie, Grand Prairie Municipal Airport",KGPM,America/Chicago
-97.4075,35.85194,327.0504,"Guthrie, Guthrie Municipal Airport",KGOK,America/Chicago
-84.52061,39.36121,185.0136,Butler County Regional Airport,KHAO,America/New_York
-94.50837,45.09485,348.0816,Litchfield Municipal Airport,KLJF,America/Chicago
-82.66333,39.75722,263.9568,"Lancaster, Fairfield County Airport",KLHQ,America/New_York
-89.24532,37.78328,121.92,Southern Illinois Airport,KMDH,America/Chicago
-92.91611,42.11056,295.9608,"Marshalltown, Marshalltown Municipal Airport",KMIW,America/Chicago
-71.11472,42.21222,192.024,East Milton,KMQE,America/New_York
-92.55,38.1,264.8712,"Kaiser Lake Ozark, Lee C Fine Memorial Airport",KAIZ,America/Chicago
-98.67,36.77306,448.9704,"Alva, Alva Regional Airport",KAVK,America/Chicago
-98.04528,29.70861,196.9008,"New Braunfels, New Braunfels Municipal Airport",KBAZ,America/Chicago
-71.57873,41.16947,31.0896,Block Island State Airport,KBID,America/New_York
-77.95,37.08333,130.1496,Ft. Pickett / Blackstone,KBKT,America/New_York
-98.95,31.8,422.148,"Brownwood, Brownwood Regional Airport",KBWD,America/Chicago
-88.41519,41.43164,178.0032,Morris Muni-James R Washburn Field Airport,KC09,America/Chicago
-89.08996,38.50951,160.02,Centralia Municipal Airport,KENL,America/Chicago
-87.93806,42.595,225.8568,"Kenosha, Kenosha Regional Airport",KENW,America/Chicago
-93.47051,44.83217,276.1488,Minneapolis - Flying Cloud Airport,KFCM,America/Chicago
-96.54607,45.78284,308.1528,Wheaton Municipal Airport,KETH,America/Chicago
-86.08333,33.96667,173.1264,"Gadsden, Gadsden Municipal Airport",KGAD,America/Chicago
-94.73861,36.60528,253.8984,"Grove, Grove Municipal Airport",KGMJ,America/Chicago
-85.79982,39.58546,244.1448,Shelbyville Municipal Airport,KGEZ,America/Indiana/Indianapolis
-86.95,38.25,160.9344,Huntingburg,KHNB,America/Indiana/Vincennes
-80.81667,36.76667,833.9328,Hillsville,KHLX,America/New_York
-70.95028,43.98917,136.8552,"Fryeburg, Eastern Slopes Regional Airport",KIZG,America/New_York
-93.27167,45.88611,309.0672,"Mora, Mora Municipal Airport",KJMR,America/Chicago
-70.28333,44.05,88.0872,Auburn-Lewiston,KLEW,America/New_York
-84.22472,39.58889,291.9984,"Dayton, Dayton-Wright Brothers Airport",KMGY,America/New_York
-85.39361,40.23417,284.988,"Muncie, Delaware County-Johnson Field",KMIE,America/Indiana/Indianapolis
-159.78639,22.03639,3.9624,"Kekaha, Pacific Missile Test Facility Barking Sands",PHBK,Pacific/Honolulu
-95.64692,45.33098,313.944,Benson Municipal Airport,KBBB,America/Chicago
-92.47485,48.26014,341.9856,Crane Lake - Scotts Seaplane Base,KCDD,America/Chicago
-78.36276,34.97522,42.9768,Sampson County Airport,KCTZ,America/New_York
-86.94333,34.65806,180.1368,"Decatur, Pryor Field",KDCU,America/Chicago
-77.71444,42.56944,200.8632,"Dansville, Dansville Municipal Airport",KDSV,America/New_York
-95.88567,46.82854,423.9768,Detroit Lakes Airport-Wething Field,KDTL,America/Chicago
-76.56722,36.02778,6.096,"Edenton, Northeastern Regional Airport",KEDE,America/New_York
-89.59309,42.61959,329.7936,Monroe Municipal Airport,KEFT,America/Chicago
-91.83333,47.81667,444.0936,"Ely, Ely Municipal Airport",KELO,America/Chicago
-92.04448,46.72452,185.0136,Duluth - Sky Harbor Airport,KDYT,America/Chicago
-95.55611,30.0675,46.0248,"Houston, Hooks Memorial Airport",KDWH,America/Chicago
-80.62056,35.01694,206.9592,"Monroe, Monroe Airport",KEQY,America/New_York
-95.77333,47.59278,388.9248,"Fosston, Fosston Municipal Airport",KFSE,America/Chicago
-81.75684,28.06138,42.9768,Winter Havens Gilbert Airport,KGIF,America/New_York
-82.15472,34.24722,192.024,"Greenwood, Greenwood County Airport",KGRD,America/New_York
-96.06667,33.06667,163.068,Greenville / Majors,KGVT,America/Chicago
-89.8325,35.93889,78.0288,"Blytheville, Blytheville Municipal Airport",KHKA,America/Chicago
-97.7,31.13333,281.94,"Fort Hood, Hood AAF Ft Hood",KHLR,America/Chicago
-79.0606,35.9336,155.1432,"Chapel Hill, Williams Airport",KIGX,America/New_York
-71.41667,43.56667,166.116,"Laconia, Laconia Municipal Airport",KLCI,America/New_York
-74.265,41.50917,110.9472,"Montgomery, Orange County Airport",KMGJ,America/New_York
-83.06833,40.61667,302.9712,"Marion, Marion Municipal Airport",KMNN,America/New_York
-76.6566,34.73259,0.9144,Beaufort Smith Field,KMRH,America/New_York
-80.55483,36.45675,373.0752,Mount Airy/Surry County Airport,KMWK,America/New_York
-82.4,31.25,46.0248,"Waycross / Ware County, Ga",KAYS,America/New_York
-93.15,30.21667,3.9624,Chenault Airpark,KCWF,America/Chicago
-80.99444,33.97083,64.008,Columbia - Jim Hamilton L.B. Owens Airport,KCUB,America/New_York
-73.48444,41.37167,138.9888,"Danbury, Danbury Municipal Airport",KDXR,America/New_York
-70.95694,41.67528,24.0792,"New Bedford, New Bedford Regional Airport",KEWB,America/New_York
-84.90333,38.18472,245.0592,"Frankfort, Capital City Airport",KFFT,America/New_York
-96.15338,46.28655,359.0544,Fergus Falls Municipal Airport-Einar Mickel,KFFM,America/Chicago
-74.62594,41.19925,124.968,"Sussex, Sussex Airport",KFWN,America/New_York
-97.68333,30.68333,241.0968,"Georgetown, Georgetown Municipal Airport",KGTU,America/Chicago
-91.29724,31.61593,80.4672,"Natchez, Hardy-Anders Field Natchez-Adams County Airport",KHEZ,America/Chicago
-78.39028,35.54083,49.9872,"Smithfield, Johnston County Airport",KJNX,America/New_York
-79.059,34.60817,35.9664,Lumberton Municipal Airport,KLBT,America/New_York
-90.18735,43.21108,217.0176,Lone Rock Tri-County Regional Airport,KLNR,America/Chicago
-89.04,35.21,152.0952,BOLIVAR/WILLIAM L WHITEHURST,KM08,America/Chicago
-93.35083,45.0625,263.9568,"Minneapolis, Crystal Airport",KMIC,America/Chicago
-81.35,36.9,779.9832,Marion / Wytheville,KMKJ,America/New_York
-106.31694,38.48444,3667.0488,"Salida Mountain, Monarch Pass",KMYP,America/Denver
-108.4455,44.91167,1246.632,Cowley WY,KU68,America/Denver
-105.16694,37.50111,3114.1416,"La Veta Mountain, La Veta Pass",KVTP,America/Denver
-106.15228,39.47523,3666.1345,Copper Mountain - Red Cliff Pass,KCCU,America/Denver
-104.63389,39.21667,2151.888,"Elbert Mountain, Monument Pass",KMNH,America/Denver
-106.80028,37.45139,3584.1433,"Pagosa Springs, Wolf Creek Pass",KCPW,America/Denver
-108.00583,46.56278,899.16,Lower Musselshell,LMMM,America/Denver
-116.56,48.29944,648.0048,"Sandpoint, Sandpoint Airport",KSZT,America/Los_Angeles
-109.6903,43.5484,2224.1255,Dubois Municipal Airport,KDUB,America/Denver
-74.35251,40.03661,25.908,Lakehurst Naval Air Station,KNEL,America/New_York
-77.43444,37.70806,61.8744,"Ashland, Hanover County Municipal Airport",KOFP,America/New_York
-77.61667,34.83333,28.956,"Jacksonville, Albert J Ellis Airport",KOAJ,America/New_York
-75.4655,44.68186,91.1352,OGDENSBURG,KOGS,America/New_York
-91.7,44.08333,199.9488,"Winona, Winona Municipal Airport-Max Conrad Field",KONA,America/Chicago
-72.2775,42.57167,168.8592,"Orange, Orange Municipal Airport",KORE,America/New_York
-75.12389,38.31056,3.9624,"Ocean City, Ocean City Municipal Airport",KOXB,America/New_York
-87.90472,42.12083,196.9008,"Chicago / Wheeling, Pal-Waukee Airport",KPWK,America/Chicago
-91.73722,35.21194,81.0768,"Searcy, Searcy Municipal Airport",KSRC,America/Chicago
-90.77833,39.63889,216.1032,"Pittsfield, Pittsfield Penstone Municipal Airport",KPPQ,America/Chicago
-97.22333,34.71111,295.0464,"Pauls Valley, Pauls Valley Municipal Airport",KPVJ,America/Chicago
-92.13333,37.73333,352.9584,Fort Leonard Wood,KTBN,America/Chicago
-82.3415,28.01983,4.8768,"Tampa, Vandenberg Airport",KVDF,America/New_York
-95.58611,30.74389,110.9472,"Huntsville, Huntsville Municipal Airport",KUTS,America/Chicago
-84.26444,32.955,242.9256,"Thomaston, Thomaston-Upson County Airport",KOPN,America/New_York
-78.04556,38.24722,142.0368,"Orange, Orange County Airport",KOMH,America/New_York
-82.79306,44.02194,178.9176,Port Hope,KP58,America/Detroit
-84.29806,33.87833,305.1048,"Atlanta, De Kalb-Peachtree Airport",KPDK,America/New_York
-93.25687,44.11907,344.1192,Owatonna Degner Regional Airport,KOWA,America/Chicago
-73.28897,42.42691,349.9104,Pittsfield Municipal Airport,KPSF,America/New_York
-97.08917,36.16222,299.9232,"Stillwater, Stillwater Regional Airport",KSWO,America/Chicago
-69.1,44.06667,17.0688,"Rockland, Knox County Regional Airport",KRKD,America/New_York
-92.48439,44.5926,238.0488,Red Wing - Red Wing Regional Airport,KRGK,America/Chicago
-92.95306,45.69806,281.0256,"Rush City, Rush City Regional Airport",KROS,America/Chicago
-94.50244,44.32274,305.1048,New Ulm Municipal Airport,KULM,America/Chicago
-74.91667,39.01667,7.0104,"Wildwood, Cape May County Airport",KWWD,America/New_York
-89.66667,41.75,196.9008,Sterling Rockfalls,KSQI,America/Chicago
-90.26667,43.93333,277.0632,Volk / Camp Douglas,KVOK,America/Chicago
-83.52611,42.23667,217.932,"Detroit, Willow Run Airport",KYIP,America/Detroit
-72.52167,43.3425,174.9552,"Springfield, Hartness State Springfield Airport",KVSF,America/New_York
-80.85361,33.46389,60.0456,"Orangeburg, Orangeburg Municipal Airport",KOGB,America/New_York
-95.58333,43.65,480.06,"Worthington, Worthington Municipal Airport",KOTG,America/Chicago
-135.45,58.11667,92.964,Hoonah - Hoonah Seaplane Base,PAOH,America/Juneau
-71.41667,41.6,6.096,N. Kingston / Quonset,KOQU,America/New_York
-158.63333,56.95,28.956,"Port Heiden, Port Heiden Airport",PAPH,America/Anchorage
-97.31667,31.48333,180.1368,"Waco, Mc Gregor Executive Airport",KPWG,America/Chicago
-89.08175,41.89057,234.0864,"Rochelle, Rochelle Municipal-Koritz Field Airport",KRPJ,America/Chicago
-70.71667,43.4,74.0664,"Sanford, Sanford Regional Airport",KSFM,America/New_York
-87.6669,39.69817,198.12,Edgar County Airport,KPRG,America/Chicago
-92.58833,32.51444,95.0976,"Ruston, Ruston Regional Airport",KRSN,America/Chicago
-92.8295,44.02026,394.1064,Dodge Center Airport,KTOB,America/Chicago
-81.05583,34.98389,203.9112,"Rock Hill, Rock Hill - York County Airport",KUZA,America/New_York
-80.22111,27.18167,6.096,"Stuart, Witham Field Airport",KSUA,America/New_York
-88.98,36.38,103.9368,Union City - Everett-Stewart Regional Airport,KUCY,America/Chicago
-84.84722,34.12833,232.8672,"Cartersville, Cartersville Airport",KVPC,America/New_York
-91.75,47.05,327.9648,Two Harbors,KTWM,America/Chicago
-77.02945,34.69403,3.9624,Bogue Field Marine Corps Auxiliary Field,KNJM,America/New_York
-94.71667,31.58333,107.8992,"Nacogdoches, A L Mangham Jr. Regional Airport",KOCH,America/Chicago
-80.11139,26.24556,6.096,"Pompano Beach, Pompano Beach Airpark",KPMP,America/New_York
-76.60194,36.68222,21.9456,"Suffolk, Suffolk Municipal Airport",KSFQ,America/New_York
-94.62139,35.02167,138.0744,"Poteau, Robert S Kerr Airport",KRKR,America/Chicago
-87.41667,44.85,220.98,Sturgeon Bay,KSUE,America/Chicago
-88.53155,30.46305,4.8768,Moss Point - Trent Lott International Airport,KPQL,America/Chicago
-96.86389,32.67583,200.8632,"Dallas, Redbird Airport",KRBD,America/Chicago
-149.45,60.11667,9.144,Seward,PAWD,America/Anchorage
-96.26833,32.71361,143.8656,"Terrell, Terrell Municipal Airport",KTRL,America/Chicago
-88.70333,43.42667,284.988,"Juneau, Dodge County Airport",KUNU,America/Chicago
-83.43472,41.94,188.0616,"Monroe, Custer Airport",KTTF,America/Detroit
-79.13333,38.98333,292.9128,"Petersburg, Grant County Airport",KW99,America/New_York
-82.37194,32.1925,84.1248,"Vidalia, Vidalia Municipal Airport",KVDI,America/New_York
-69.68333,44.53333,102.108,"Waterville, Waterville Robert LaFleur Airport",KWVL,America/New_York
-71.3,44.26667,1908.9624,Mount Washington,KMWN,America/New_York
-91.12112,43.01938,200.8632,Prairie Du Chien Municipal Airport,KPDC,America/Chicago
-83.84,39.84028,320.04,"Springfield, Springfield-Beckley Municipal Airport",KSGH,America/New_York
-96.59028,33.17778,178.0032,McKinney - McKinney National Airport,KTKI,America/Chicago
-71.28361,41.53,52.1208,"Newport, Newport State Airport",KUUU,America/New_York
-94.512,48.15014,359.0544,Waskish Municipal Airport,KVWU,America/Chicago
-71.02111,41.87556,13.1064,"Taunton, Taunton Municipal Airport",KTAN,America/New_York
-77.04944,42.64306,274.9296,"Penn Yan, Penn Yan Airport",KPEO,America/New_York
-73.96667,40.78333,46.9392,"New York City, Central Park",KNYC,America/New_York
-81.99361,26.91778,7.0104,"Punta Gorda, Charlotte County Airport",KPGD,America/New_York
-81.42361,40.47194,271.8816,"New Philadelphia, Harry Clever Field",KPHD,America/New_York
-73.93333,42.85,114.9096,Schenectady Airport,KSCH,America/New_York
-98.47167,29.33889,174.9552,"San Antonio, Stinson Municipal Airport",KSSF,America/Chicago
-93.03203,44.86006,249.0216,South St. Paul Municipal-Richard E. Flemi,KSGS,America/Chicago
-86.01222,31.86056,121.0056,"Troy, Troy Municipal Airport",KTOI,America/Chicago
-96.18333,48.06667,339.852,"Thief River Falls, Thief River Falls Regional Airport",KTVF,America/Chicago
-87.86339,42.42546,216.1032,Chicago/Waukegan Regional Airport,KUGN,America/Chicago
-81.96667,28.96667,27.1272,The Villages,KVVG,America/New_York
-95.00444,35.92889,266.0904,"Tahlequah, Tahlequah Municipal Airport",KTQH,America/Chicago
-79.4,35.23333,141.1224,"Pinehurst/Southern Pines, Moore County Airport",KSOP,America/New_York
-87.02192,30.72848,56.0832,Milton - Whiting Field Naval Air Station North,KNSE,America/Chicago
-70.21667,42.06667,2.1336,"Provincetown, Provincetown Municipal Airport",KPVC,America/New_York
-96.29764,43.98542,527.9136,Pipestone Municipal Airport,KPQN,America/Chicago
-94.80667,46.38083,391.9728,"Staples, Staples Municipal Airport",KSAZ,America/Chicago
-83.86182,35.19394,513.8928,Andrews-Murphy Airport,KRHP,America/New_York
-95.45,33.63333,167.0304,Paris / Cox Field,KPRX,America/Chicago
-160.4,59.05,6.096,"Togiac Village, Togiak Airport",PATG,America/Anchorage
-92.53349,45.14762,302.0568,New Richmond Municipal Airport,KRNH,America/Chicago
-89.14963,41.35175,198.12,Illinois Valley Regional Airport,KVYS,America/Chicago
-88.1473,40.28952,223.1136,Rantoul National Aviation Center Airport,KTIP,America/Chicago
-81.87667,30.21861,24.9936,"Jacksonville, Cecil Field Airport",KVQQ,America/New_York
-82.4625,40.02278,269.1384,"Newark, Newark Heath Airport",KVTA,America/New_York
-97.79111,36.37917,356.0064,"Enid, Enid Woodring Regional Airport",KWDG,America/Chicago
-88.22,35.17,143.8656,SAVANNAH/HARDIN CO,KSNH,America/Chicago
-93.58333,34.55,213.9696,Mount Ida,KMWT,America/Chicago
-84.23333,36.02278,278.892,Oak Ridge,KOQT,America/New_York
-83.98417,42.62944,292.9128,"Howell, Livingston County Airport",KOZW,America/Detroit
-87.16667,37.74,124.0536,"Owensboro, Owensboro-Daviess County Airport",KOWB,America/Chicago
-87.875,47.46694,189.8904,Copper Harbor,KP59,America/New_York
-97.64667,35.54111,395.9352,"Oklahoma City, Wiley Post Airport",KPWA,America/Chicago
-78.9,38.26667,366.0648,Staunton / Shenandoah,KSHD,America/New_York
-170.5,63.68333,15.8496,Savoonga Airport,PASA,America/Nome
-78.07223,33.92921,4.8768,Brunswick County Airport,KSUT,America/New_York
-80.9473,35.76362,284.988,Statesville Municipal Airport,KSVH,America/New_York
-97.4,31.15,207.8736,"Temple, Draughon-Miller Central Texas Regional Airport",KTPL,America/Chicago
-151.18333,61.96667,45.1104,Skwentna,PASW,America/Anchorage
-92.09254,46.68335,203.9112,Richard I. Bong Airport,KSUW,America/Chicago
-91.905,36.87917,373.9896,"West Plains, West Plains Municipal Airport",KUNO,America/Chicago
-85.0525,41.93333,291.9984,"Coldwater, Branch County Memorial Airport",KOEB,America/Detroit
-92.6948,45.31084,270.0528,L O Simenstad Municipal Airport,KOEO,America/Chicago
-83.16111,42.09861,180.1368,"Detroit/Grosse Ile, Grosse Ile Airport",KONZ,America/Detroit
-83.07806,40.07806,274.9296,"Columbus, Ohio State University Airport",KOSU,America/New_York
-78.15,39.15,221.8944,Winchester Regional,KOKV,America/New_York
-83.36667,44.45,192.9384,"Oscoda, Oscoda-Wurtsmith Airport",KOSC,America/Detroit
-84.95556,42.25111,287.1216,"Marshall, Brooks Field Airport",KRMY,America/Detroit
-90.4325,38.93056,132.8928,"St. Charles, St. Charles County Smartt Airport",KSET,America/Chicago
-152.75,62.1,559.9176,Puntilla,PAPT,America/Anchorage
-77.51667,37.18333,59.1312,"Petersburg, Dinwiddie County Airport",KPTB,America/New_York
-81.73722,32.48306,56.9976,"Statesboro, Statesboro-Bulloch County Airport",KTBR,America/New_York
-88.72497,43.17016,248.1072,Watertown,KRYV,America/Chicago
-89.70243,38.14624,160.9344,Sparta Community-Hunter Field Airport,KSAR,America/Chicago
-96.42444,45.30556,334.9752,"Ortonville, Ortonville Muncipal-Martinson Field Airport",KVVV,America/Chicago
-79.89028,34.44917,59.1312,"Darlington, Darlington County Jetport Airport",KUDG,America/New_York
-88.1799,38.72133,145.9992,Olney-Noble Airport,KOLY,America/Chicago
-88.38,36.34,177.0888,Paris - Henry County Airport,KPHT,America/Chicago
